Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1987-07-31,65.96950309,65.957343906,65.63338161,69.880024582,54.233044241,45.013653098,92.957469705,65.919662708,65.63659379,62.266469857,59.556041047,55.323441765,54.479736948,58.93592168,53.675173911,63.636936191,59.27609288,66.033014249,72.975406337,65.676719679,69.656057866,47.820108257,53.205462157,68.096308289,64.415318755,52.775362006,56.96159024,65.435741379,81.009890313,78.255469154,67.44258324,75.323425765,61.627616058,69.297861948,57.073631692,70.23310381,39.951787902,68.151587752,78.624543722,60.95031079,58.98941006,64.210340876,71.231341949,49.208929425,66.989405641,64.781069011,43.380193815,66.79528634,51.107672275,54.435534042
1987-08-31,65.950118941,64.633451534,65.491739877,69.534924264,54.673614513,44.897076364,94.221006798,66.830924823,65.798443607,62.368660964,60.14335386,54.922978697,54.842667426,59.115294066,53.654704914,63.423905867,59.540608335,65.126650946,73.864711078,66.064965966,70.013583616,48.042829385,53.23546369,68.153779187,64.479144429,52.279957761,56.901689781,65.530995555,81.264256135,79.097354935,67.546374868,75.949549297,61.874738995,69.11431264,57.274188448,69.34797385,39.943251463,68.820553671,80.186441702,61.207844387,58.896634848,64.281929329,71.149757946,48.816381051,67.661346718,65.438017277,43.435652563,66.563648373,51.277678038,53.824886549
1987-09-30,65.798765641,63.401670941,65.321928534,69.15324063,55.227138735,44.835373207,95.048092623,67.532511299,65.875143096,62.310034309,60.781762345,54.685699532,55.140434146,59.016400619,53.516609858,63.336122865,59.534742221,64.566370007,74.746774791,66.396279484,70.44744472,48.203343824,53.24655388,68.067272077,64.480218344,51.732947532,57.043485073,65.513384859,81.604526627,79.845901123,67.525352262,76.469253045,62.112109439,68.851285587,57.43971697,68.49361053,40.001620643,69.347636289,81.506146825,61.520278213,58.756094904,64.493673772,70.648425009,48.537310423,68.412200267,65.863747088,43.450216515,66.282259714,51.429001003,53.162759568
1987-10-31,65.643251932,62.341227867,65.177594965,68.757420181,55.711748594,44.713093561,95.575830369,68.053547203,65.923040446,62.420715851,61.427477843,54.580060962,55.261118351,58.888401403,53.269336979,63.305632782,59.3805493,64.363197907,75.651110263,66.854989362,70.817527902,48.441337742,53.21206228,67.84264811,64.609198365,51.228218794,57.209801907,65.345011393,81.923660748,80.372466895,67.384179004,76.997613147,62.358852321,68.545001884,57.625335486,67.889896737,40.007419741,69.978368625,82.654797849,61.858645405,58.609496399,64.747980136,69.80515032,48.435372604,69.22906393,66.34325744,43.469032802,66.137433854,51.494357804,52.475420303
1987-11-30,65.650678622,61.687479228,65.111302842,68.411157444,56.119020748,44.527483512,95.835136918,68.522019017,66.13178764,62.625302959,62.036236781,54.564697518,55.272366196,59.092372141,53.07426735,63.222522233,59.343160957,64.267683549,76.542349086,67.433865554,70.974057366,48.61623392,53.135490947,67.572217106,64.828601797,50.851350513,57.219601626,65.162310156,81.977023477,80.612787105,67.182132192,77.549940429,62.41699214,68.213046202,57.911781687,67.504388989,39.918162334,70.408474706,83.559510063,62.271259116,58.49532706,65.01103051,68.875318496,48.467960742,69.982658481,66.880263347,43.444232148,66.211738117,51.385767423,51.797205263
1987-12-31,65.803441731,61.718772056,65.179724207,68.216379531,56.556455405,44.371122425,95.845427677,68.940893211,66.313577644,62.743891924,62.626332573,54.677696989,55.348784194,59.503897067,53.012551064,63.111456871,59.502498999,64.028213695,77.320953326,68.116020087,70.948756488,48.580500914,53.132575343,67.379001456,64.875083541,50.636803907,57.106074967,65.151506052,81.886863134,80.798218433,67.097996492,77.918751765,62.338244435,67.881414755,58.12253583,67.045990275,39.797639785,70.552184925,84.202152237,62.663666645,58.40268383,65.172807413,68.331159003,48.508905929,70.608915405,67.351948411,43.522109199,66.511306578,51.308020996,51.262392993
1988-01-31,66.052139672,62.538028547,65.30770122,68.204202038,57.046053623,44.33756766,95.971851761,69.369140442,66.456568995,62.89016859,63.291282757,54.967183804,55.568510289,59.872828526,53.060543576,63.055334027,59.789252115,63.643242373,77.921643058,68.692935762,70.894968062,48.601454982,53.336115698,67.394595351,64.804923321,50.573190995,57.085467794,65.345190194,81.970431971,81.104539879,67.144180131,78.08150114,62.367192742,67.594841579,58.328332861,66.455797742,39.72231891,70.814710404,84.718290275,62.926864793,58.279178529,65.284997881,68.260483409,48.473559725,71.18453279,67.708078025,43.775558987,66.960013987,51.366906586,50.931966209
1988-02-29,66.357904444,63.931008881,65.481105217,68.327722151,57.595121036,44.460486675,96.452168574,69.826840682,66.590726753,63.247336148,64.058321947,55.382439915,55.890264038,60.222425567,53.22324841,63.103745432,60.088503724,63.297277485,78.41638404,69.125740162,70.981063706,48.845982726,53.651150934,67.605284663,64.821805512,50.651354308,57.205794489,65.642383835,82.288209249,81.406646829,67.192712512,78.256294046,62.578008782,67.377186685,58.615595961,65.987770559,39.743316699,71.416683897,85.130802127,62.999979277,58.114546278,65.522095465,68.351874884,48.388262118,71.901287022,68.0482375,44.04053439,67.484229959,51.543483056,50.687740328
1988-03-31,66.700419599,65.28457098,65.687531204,68.562501028,58.289845756,44.602754444,97.319333232,70.344735249,66.841734211,63.739855068,64.95009621,55.764657386,56.458371804,60.637903271,53.550902424,63.254154211,60.332250021,63.040722692,79.012748665,69.707975761,71.198840646,49.264225561,53.952493676,67.831675286,65.037473413,50.846120097,57.386572915,65.965701624,82.696979664,81.881475604,67.174640343,78.582364932,62.909270576,67.222590482,59.052945547,65.79207715,39.921287136,72.203831958,85.570486173,63.009636185,57.960334663,65.817104837,68.390194646,48.315614282,72.875954388,68.533897787,44.198777574,68.048047542,51.83700705,50.417228053
1988-04-30,67.023843095,66.055851847,65.846681427,68.855219161,59.104439269,44.631023676,98.366142837,70.953508541,67.268556267,64.119046922,65.996393043,55.953468673,57.204059319,60.998092038,53.957654689,63.49686292,60.560748755,62.856773146,79.810501141,70.540570048,71.579610435,49.82056693,54.262642268,67.943350885,65.411314557,51.098778996,57.591580831,66.269352213,83.09505812,82.655130045,67.095198418,79.082405741,63.301500011,67.113008507,59.62314791,65.900926184,40.248839232,73.070337218,86.202189239,63.108842951,57.881579985,66.034736808,68.322473864,48.284591577,74.041358591,69.266776382,44.389855852,68.516629272,52.144144894,50.195173883
1988-05-31,67.371619573,66.566877201,65.848662214,69.057760692,59.98661276,44.509475813,99.182019847,71.595070038,67.794025715,64.365380014,67.10676041,55.886284627,57.900298257,61.268033603,54.369399944,63.787285406,60.822204106,62.8433882,80.65405658,71.442945269,71.99394732,50.347830883,54.559390956,67.952741773,65.772521559,51.375921772,57.734285481,66.536105918,83.386303754,83.483380568,67.039750864,79.78410861,63.751041371,67.060760871,60.234936268,66.118142719,40.642550335,74.045601638,86.867735762,63.238641282,57.909431488,66.172267867,68.37647193,48.302672908,75.278694678,70.154141769,44.66244099,68.66255421,52.441015818,50.236730048
1988-06-30,67.698677619,67.381582733,65.72553651,69.095009718,60.978167925,44.266725998,99.48308932,72.277929991,68.212395643,64.54577676,68.125955431,55.66893244,58.459015024,61.589015426,54.797705828,64.043497441,61.126661573,62.936794382,81.418641583,72.291254885,72.10516026,50.736725367,54.739748191,67.899112548,65.886883889,51.65906109,57.769070842,66.832455268,83.520720418,84.016424233,67.110979402,80.53483473,64.1425796,67.106923913,60.622364041,66.072082992,41.063004072,75.087365068,87.322753633,63.374248104,58.007065686,66.207243293,68.439008459,48.308384914,76.5078597,70.99590108,44.948776652,68.408323056,52.82659508,50.675270254
1988-07-31,67.750008587,68.542987618,65.611687953,69.002430281,61.99552612,44.076222769,99.381883652,73.029163959,68.341443193,64.602960587,69.131177716,55.521410435,58.944419316,61.869331457,55.158985423,64.128583523,61.498916344,62.88083236,82.057263541,73.065415602,72.059684796,51.061918832,54.701129983,67.821376007,65.968541846,51.85913104,57.735300051,67.197926077,83.429549175,84.031938623,67.255077685,80.951807793,64.413085462,67.17368644,60.634605338,65.700137369,41.527535159,75.879404164,87.48214445,63.587693986,58.090854906,66.178518057,68.092462829,48.1992359,77.564668857,71.621436937,45.251816597,67.901617971,53.320245864,51.40955052
1988-08-31,67.417487488,69.916160767,65.603387728,68.879692808,62.974476864,43.983160277,99.035331203,73.743910653,68.425357783,64.623440291,70.27950655,55.617981848,59.370547543,62.05945512,55.29783687,64.061395767,61.910019886,62.56548258,82.522670909,73.711325324,72.005191909,51.321018834,54.548288552,67.83742588,66.128982524,51.928279806,57.693372211,67.530427783,83.169771645,83.765677066,67.292026448,81.066265787,64.518596674,67.133715213,60.689702372,65.282194052,41.909844528,76.323992279,87.448698052,63.917019316,58.087453148,66.237131225,67.440853292,47.980824343,78.280607995,71.923004042,45.529014487,67.356426576,53.720925985,52.094258732
1988-09-30,66.918897364,71.514278141,65.637360082,68.885460201,64.022835419,43.93591683,98.667406812,74.386319453,68.64872511,64.688413502,71.455840241,55.926988427,59.511045367,62.261611153,55.204937542,63.953848679,62.17438587,62.112871936,82.854119206,74.268787856,72.017449637,51.488532425,54.532482554,67.978254559,66.161608041,51.955494994,57.659204225,67.774522572,82.98608056,83.544932878,67.171806624,81.070163508,64.419698989,66.974473479,60.907026612,65.066717925,42.03697483,76.676625285,87.373610919,64.25256355,57.988700577,66.378296544,66.898883915,47.780197872,78.684553535,72.207030967,45.759398069,66.818277149,53.892479326,52.513453139
1988-10-31,66.592203209,73.164050146,65.609144001,69.061562506,65.132932318,43.870957131,98.306542257,75.052520701,68.819627459,64.633051077,72.553189294,56.272563229,59.497843846,62.472096533,55.101709844,63.893087829,62.223029578,61.750217183,83.061265883,74.848949582,72.153960403,51.656823937,54.678018377,68.056487855,66.092441523,52.046530892,57.592715306,67.96798948,82.908509568,83.394620283,66.998092746,81.039683074,64.437906236,66.754066051,61.067244644,65.150979936,41.982533117,77.030906648,87.378820003,64.506873939,57.864122228,66.495209852,66.6429774,47.652541305,78.934559865,72.725294,45.925351084,66.307267416,53.927445401,52.656639171
1988-11-30,66.513229013,74.251377008,65.504217425,69.285995791,66.192078135,43.755728354,97.842417519,75.655423558,68.994232432,64.560510896,73.673852348,56.559522314,59.696813014,62.560868793,55.160214638,63.870812755,62.238292174,61.563855597,83.199864129,75.453168167,72.17108425,51.818890771,54.866166409,67.93491027,65.939731738,52.199581873,57.559893386,68.147401629,82.910335347,83.433860208,66.877882607,80.977578905,64.734926594,66.522879429,61.19194489,65.422956571,42.026901821,77.346178032,87.42358637,64.615117991,57.777719103,66.497799399,66.584835981,47.561891791,79.21222244,73.302012765,46.093212492,65.957554829,53.891449422,52.517619367
1988-12-31,66.642894136,74.153164409,65.39187234,69.418819476,67.162449368,43.660279524,97.394256342,76.082755329,69.176740334,64.77050187,74.869696166,56.820243985,60.0296352,62.556104125,55.36734937,63.863518204,62.324699026,61.444280072,83.342953737,76.079573509,72.105385409,51.934737875,55.050045625,67.611240045,65.754207369,52.35553633,57.678419337,68.335307593,83.097050976,83.560949273,66.940113371,80.873338534,65.031956642,66.344279873,61.309551484,65.597339894,42.244770428,77.69374397,87.538076377,64.669237113,57.785813952,66.445111308,66.509299792,47.506043759,79.619376694,73.77684417,46.426104418,65.911332833,53.858518846,52.224074384
1989-01-31,66.924335338,72.516172769,65.327789763,69.432838837,68.057431771,43.599755965,97.140362952,76.513641711,69.287823655,65.054422945,76.09677833,57.12268043,60.336910557,62.61387811,55.640983868,63.907725923,62.500472411,61.363095142,83.531947347,76.679806835,72.148845999,52.054781673,55.185790714,67.161482163,65.642204001,52.500703397,57.869643456,68.431235414,83.266208578,83.468968783,67.138062655,80.900852794,65.219735571,66.34674979,61.485502259,65.591200104,42.497594219,78.016477538,87.808740908,64.806439871,57.937220847,66.508455325,66.349871169,47.545272205,80.082529824,74.186338597,46.957807762,66.227759519,54.023272384,51.978394183
1989-02-28,67.287239709,69.430806723,65.29465936,69.388386846,69.028069955,43.548975561,97.289857132,77.081463251,69.554031894,65.163546427,77.404779966,57.439665917,60.765573953,62.825010715,55.988728816,63.979396995,62.736824479,61.356044061,83.777361724,77.280271745,72.125382874,52.218907241,55.288379529,66.804435539,65.772031248,52.621701491,58.039799347,68.43435835,83.120665078,83.195102051,67.336840834,81.042294869,65.346451781,66.576020138,61.734553052,65.575799688,42.7673834,78.233357368,88.067368633,64.927778761,58.208000654,66.682135209,66.348578173,47.71383236,80.494825898,74.682640198,47.53019912,66.810273423,54.383437649,51.935312132
1989-03-31,67.70365679,65.611267877,65.300580369,69.309733803,70.326862635,43.543668886,97.608012967,77.754584701,69.878636655,65.194268082,78.881225452,57.654272459,61.288410029,63.239565506,56.445003338,64.083438965,62.938922844,61.415781585,84.02046516,77.994126914,71.883429716,52.634520226,55.472030629,66.747230807,66.122323768,52.724795531,58.258945363,68.519301255,82.83814554,83.032676747,67.531681768,81.216794788,65.440715459,66.936865555,62.066450091,65.622549134,43.062399644,78.455921752,88.233917086,65.014855304,58.529805149,66.902201439,66.47587149,47.990882314,80.922034795,75.319997677,48.143455596,67.498806131,54.776130379,52.153680976
1989-04-30,68.071260505,62.211389783,65.337810543,69.220908513,71.757407853,43.640664836,97.649827222,78.520507934,70.225708169,65.253650168,80.569609406,57.73566482,61.801637186,63.836330917,56.906851102,64.305636325,63.118377328,61.588115847,84.293934423,78.774052466,71.714352408,53.281251415,55.740808068,67.031474612,66.48837811,52.847578259,58.582160491,68.747854006,82.608495861,83.071039571,67.704105602,81.453910567,65.608025389,67.355852276,62.405429701,65.812295997,43.350504682,78.901182483,88.492329795,65.189903986,58.847730738,67.166010801,66.625206525,48.299948531,81.444499546,75.98245244,48.855152819,68.159794238,55.157614942,52.599326192
1989-05-31,68.282389757,60.033893322,65.375535797,69.230467149,73.06727109,43.833491103,97.315882993,79.280853779,70.545272528,65.43714821,82.360683517,57.754228935,62.289357828,64.378982452,57.342096203,64.618836433,63.474363176,61.904579577,84.598491377,79.445293358,71.711603483,53.841934475,55.981680295,67.559159008,66.763148444,53.018611179,58.991639135,69.022122792,82.33819747,83.115407245,67.806006857,81.668672502,65.808565184,67.803759384,62.834804138,66.271221151,43.775476137,79.682993029,88.890967825,65.514894247,59.166168269,67.492089308,66.957297122,48.562511548,82.030284539,76.479933781,49.519696947,68.709367972,55.541623817,53.189362817
1989-06-30,68.381427233,58.927418026,65.39226032,69.397751891,74.208439952,44.117080444,96.850780626,79.935408041,70.814725734,65.724299849,84.172175865,57.794649688,62.800310496,64.745754261,57.81044858,64.876160546,64.017913631,62.357487171,84.877468348,79.903001816,71.744546126,54.260867831,56.245149187,68.236852663,66.900982366,53.249766556,59.368685547,69.290674572,82.107910867,83.179238594,67.899841571,81.884825275,66.068753655,68.226335705,63.387228632,66.846515162,44.432910315,80.393391522,89.253924959,65.992877066,59.519078765,67.744094894,67.437725435,48.821074282,82.613555998,76.802807438,50.042145843,69.101291367,55.832234436,53.810283791
